CL_NM,TRRSRT_NM,ADDR,TEL_NO,ENTRN_FLAG_NM,ENTRN_NMPR_CO,ENTRN_DE
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,342,20230704
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,526,20230705
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,288,20230706
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,212,20230707
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,147,20230708
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,349,20230709
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료장애인,201,20230710
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,271,20230711
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료장애인,274,20230712
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,225,20230713
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,241,20230714
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,228,20230715
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,248,20230716
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,179,20230717
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,175,20230718
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료장애인,214,20230719
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료장애인,181,20230720
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,235,20230721
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,200,20230722
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료장애인,245,20230723
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,152,20230724
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료장애인,330,20230725
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,304,20230726
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,345,20230727
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,266,20230728
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료장애인,383,20230729
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료장애인,366,20230730
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료장애인,315,20230731
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료경로,25,20230801
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료유아,12,20230802
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료유아,20,20230803
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료유아,14,20230804
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료유아,14,20230805
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료유아,4,20230808
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료유아,3,20230809
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료유아,11,20230810
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료경로,10,20230811
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료유아,8,20230812
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료유아,10,20230815
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료경로,16,20230816
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료유아,6,20230817
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료경로,1,20230818
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료유아,9,20230819
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료유아,2,20230823
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료유아,10,20230824
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료유아,5,20230825
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료경로,10,20230826
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료경로,1,20230829
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료경로,3,20230830
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료유아,11,20230831
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,50,20230801
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료유아,34,20230802
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,48,20230803
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료유아,86,20230804
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,58,20230805
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,65,20230806
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료유아,52,20230808
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,30,20230809
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,39,20230810
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료장애인,8,20230811
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,41,20230812
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료유아,53,20230813
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료장애인,44,20230815
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료유아,47,20230816
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,41,20230817
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,23,20230818
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,41,20230819
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,36,20230820
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,40,20230822
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,32,20230823
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료장애인,25,20230824
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,20,20230825
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료유아,28,20230826
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료유아,40,20230827
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,4,20230801
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료유아,4,20230802
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,7,20230803
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료유아,5,20230804
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,16,20230805
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,10,20230806
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,9,20230807
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,21,20230808
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,7,20230809
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,18,20230810
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,12,20230811
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,9,20230812
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,8,20230813
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,9,20230814
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,4,20230815
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,23,20230816
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료유아,26,20230817
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,4,20230818
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,29,20230819
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,11,20230820
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,13,20230821
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,17,20230822
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료장애인,10,20230823
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료장애인,5,20230824
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,21,20230825
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,20,20230826
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,11,20230827
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료장애인,15,20230828
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,7,20230829
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,10,20230830
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,5,20230831
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,17,20230801
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료장애인,28,20230802
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료장애인,32,20230803
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,23,20230804
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료장애인,56,20230805
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,33,20230806
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료장애인,18,20230807
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,18,20230808
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료장애인,39,20230811
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,37,20230812
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,36,20230813
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,16,20230814
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,39,20230815
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료장애인,21,20230816
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,19,20230817
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,18,20230818
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,42,20230819
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료유아,33,20230820
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,27,20230821
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,11,20230822
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,39,20230824
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,19,20230825
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,36,20230826
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료유아,45,20230827
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료장애인,35,20230828
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,19,20230829
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,28,20230831
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료유아,65,20230811
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료장애인,308,20230812
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,159,20230813
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,155,20230814
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,118,20230815
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,153,20230816
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,189,20230817
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,221,20230818
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,124,20230819
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,55,20230820
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,217,20230825
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,349,20230826
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,158,20230827
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료유아,49,20230830
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,98,20230831
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,430,20230801
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료장애인,541,20230802
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,343,20230803
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,151,20230804
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,130,20230805
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,320,20230806
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,276,20230807
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,308,20230808
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료장애인,450,20230810
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,283,20230811
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,296,20230812
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,280,20230813
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,562,20230814
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,441,20230815
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,566,20230816
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료유아,472,20230817
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,416,20230818
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,197,20230819
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,393,20230820
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,367,20230821
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료유아,344,20230822
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,297,20230823
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,406,20230824
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료유아,267,20230825
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,357,20230826
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료유아,107,20230827
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료장애인,236,20230828
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,201,20230829
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,74,20230830
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료장애인,210,20230831
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,106,20230801
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,109,20230802
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료유아,129,20230803
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,114,20230804
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,104,20230805
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,103,20230806
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,97,20230807
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료유아,154,20230808
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료유아,89,20230809
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,97,20230810
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,59,20230811
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료유아,85,20230812
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,143,20230813
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료장애인,141,20230814
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료유아,98,20230815
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료유아,110,20230816
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,119,20230817
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료유아,105,20230818
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,77,20230819
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,81,20230820
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료유아,138,20230821
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,149,20230822
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,84,20230823
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,118,20230824
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료장애인,134,20230825
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료유아,69,20230826
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,75,20230827
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,121,20230828
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료장애인,105,20230829
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료유아,107,20230830
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,128,20230831
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료장애인,524,20230801
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료유아,479,20230802
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료유아,422,20230803
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,391,20230804
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료장애인,309,20230805
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,389,20230806
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료장애인,268,20230807
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료장애인,281,20230808
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,138,20230809
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,347,20230810
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료장애인,335,20230811
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료장애인,267,20230812
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,411,20230813
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료장애인,407,20230814
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료장애인,463,20230815
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,251,20230816
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,394,20230817
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,291,20230818
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,192,20230819
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,318,20230820
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,323,20230821
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,234,20230822
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,278,20230823
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료장애인,370,20230824
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,245,20230825
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료장애인,283,20230826
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,355,20230827
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,302,20230828
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,439,20230829
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,217,20230830
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,227,20230831
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료경로,8,20230905
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료장애인,13,20230906
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료유아,7,20230907
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료유아,11,20230908
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료유아,7,20230909
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료유아,9,20230912
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료유아,10,20230913
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료경로,1,20230914
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료유아,1,20230915
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료유아,7,20230916
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료경로,8,20230919
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료유아,2,20230920
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료경로,3,20230921
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료장애인,14,20230922
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료유아,10,20230923
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료경로,14,20230926
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료유아,10,20230927
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료유아,7,20230928
공연전시,서귀포천문과학문화관,제주 서귀포시 1100로 506-1 천문과학문화관,647399701,무료유아,14,20230930
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,44,20230905
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,22,20230906
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,24,20230907
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,44,20230908
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,37,20230909
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료유아,22,20230910
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,54,20230912
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료유아,35,20230913
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료장애인,31,20230914
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,22,20230915
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료장애인,36,20230916
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,37,20230917
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,66,20230919
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,55,20230920
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,33,20230921
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,30,20230922
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,56,20230923
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료유아,42,20230924
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,37,20230926
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,72,20230928
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료장애인,97,20230930
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,2,20230901
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료장애인,28,20230902
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,6,20230903
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,7,20230904
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,27,20230905
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,8,20230906
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,17,20230907
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료유아,10,20230908
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,12,20230909
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,14,20230910
